日期,阶段,部门,具体任务,工时,项目编码,项目名称,labor_efficiency,收益（元）,采购成本（元）,盈利（元）,谈判状态
09/16-09/22,,机电部,周六配合公司参加活动,10.0,,会议培训及行政类工作,100.0,,,,
09/16-09/22,,内审部,红圈审批37个，协助完成金尚采购合同流程，及费用申请7个,5.0,,会议培训及行政类工作,140.0,,,,
09/16-09/22,,设计1部,,1.0,,会议培训及行政类工作,900.0,,,,
09/16-09/22,,设计2部,,4.0,,会议培训及行政类工作,250.0,,,,
09/16-09/22,,设计3部,公司例会及小组例会,5.0,,会议培训及行政类工作,100.0,,,,
09/16-09/22,,深化部,部门例会、参加公司活动等,20.0,,会议培训及行政类工作,52.5,,,,
09/16-09/22,,私宅部,,6.0,,会议培训及行政类工作,50.0,,,,
09/16-09/22,,业务部Lina,周例会,0.5,,会议培训及行政类工作,200.0,,,,
09/16-09/22,,业务部Tina,制作周报,2.0,,会议培训及行政类工作,125.0,,,,
09/16-09/22,,预算部,周报整理，周例会，Scrum,15.0,,会议培训及行政类工作,66.66666666666666,,,,
09/23-09/29,,IT部,金尚周例会、街道副主任会议等,5.0,,会议培训及行政类工作,100.0,,,,
09/23-09/29,,IT部,朋明周例会、周报整理等,4.0,,会议培训及行政类工作,125.0,,,,
09/23-09/29,,设计1部,,18.0,,会议培训及行政类工作,50.0,,,,
09/23-09/29,,设计2部,,10.0,,会议培训及行政类工作,100.0,,,,
09/23-09/29,,设计3部,内部例会,8.0,,会议培训及行政类工作,62.5,,,,
09/23-09/29,,深化部,公司例会等工作,5.0,,会议培训及行政类工作,210.0,,,,
09/23-09/29,,私宅部,,5.0,,会议培训及行政类工作,60.0,,,,
09/23-09/29,,业务部Lina,周例会,1.0,,会议培训及行政类工作,100.0,,,,
09/23-09/29,,业务部Tina,制作周报,2.0,,会议培训及行政类工作,125.0,,,,
09/23-09/29,,业务部Tina,例会,1.0,,会议培训及行政类工作,250.0,,,,
09/23-09/29,,业务部Tina,,20.0,,会议培训及行政类工作,12.5,,,,
09/23-09/29,,预算部,周报汇总制作、周例会主持,5.0,,会议培训及行政类工作,200.0,,,,
09/23-09/29,,预算部,GTD排练、演讲,10.0,,会议培训及行政类工作,100.0,,,,
09/23-09/29,,预算部,财务沟通、写文,3.0,,会议培训及行政类工作,333.33333333333337,,,,
09/23-09/29,,预算部,配合项目经理王国栋整理劳务王军过往项目的付款情况,2.0,,会议培训及行政类工作,500.0,,,,
09/23-09/29,,预算部,1、公司会议及部门管理,6.0,,会议培训及行政类工作,166.66666666666669,,,,
07/29-08/04,,IT部,金尚活动支持,44.0,,金尚支持工作,54.54545454545454,,,,
07/29-08/04,,设计1部,,12.0,,金尚支持工作,141.66666666666669,,,,
07/29-08/04,,设计2部,,10.0,,金尚支持工作,70.0,,,,
07/29-08/04,,设计4部,,16.0,,金尚支持工作,100.0,,,,
07/29-08/04,,预算部,施工图纸报价阶段（5小时),5.0,,金尚支持工作,130.0,,,,
07/29-08/04,,预算部,公司年度维修报价（4.0小时）,4.0,,金尚支持工作,162.5,,,,
07/29-08/04,,预算部,施工报价阶段（1小时）,1.0,,金尚支持工作,650.0,,,,
08/05-08/11,,IT部,金尚集团技术支持,16.0,,金尚支持工作,150.0,,,,
08/05-08/11,,IT部,金尚物业技术支持,12.0,,金尚支持工作,200.0,,,,
08/05-08/11,,IT部,金尚活动支持,80.0,,金尚支持工作,30.0,,,,
08/05-08/11,,设计1部,,16.0,,金尚支持工作,106.25,,,,
08/05-08/11,,设计2部,平面方案,4.0,,金尚支持工作,175.0,,,,
08/05-08/11,,设计3部,会议纪要,2.0,,金尚支持工作,75.0,,,,
08/05-08/11,,设计4部,概念方案,16.0,,金尚支持工作,100.0,,,,
08/05-08/11,,预算部,投资估算（8h）,8.0,,金尚支持工作,81.25,,,,
08/12-08/18,,IT部,金尚活动支持,23.0,,金尚支持工作,104.34782608695652,,,,
08/12-08/18,,设计1部,,28.0,,金尚支持工作,60.71428571428571,,,,
08/12-08/18,,设计3部,协调会,1.0,,金尚支持工作,150.0,,,,
08/19-08/25,,IT部,金尚活动支持,12.0,,金尚支持工作,200.0,,,,
08/19-08/25,,内审部,完成228办公室装修报价,7.0,,金尚支持工作,100.0,,,,
08/19-08/25,,内审部,香江花园西侧扩建劳务报价审核,2.0,,金尚支持工作,350.0,,,,
08/19-08/25,,设计1部,,34.0,,金尚支持工作,50.0,,,,
08/19-08/25,,预算部,周四外出：木匠厂,8.0,,金尚支持工作,81.25,,,,
08/26-09/01,,IT部,金尚活动支持,29.0,,金尚支持工作,82.75862068965517,,,,
08/26-09/01,,设计1部,,26.0,,金尚支持工作,65.38461538461539,,,,
08/26-09/01,,预算部,Toi艺术家木工,8.0,,金尚支持工作,81.25,,,,
09/02-09/08,,IT部,金尚活动支持,38.0,,金尚支持工作,63.1578947368421,,,,
09/02-09/08,2. 设计阶段,景观部,Himama农场考察,7.0,,金尚支持工作,57.14285714285714,,,,
09/02-09/08,,设计1部,,17.0,,金尚支持工作,100.0,,,,
09/09-09/15,,IT部,金尚活动支持,11.0,,金尚支持工作,218.18181818181816,,,,
09/09-09/15,,设计1部,,15.0,,金尚支持工作,113.33333333333331,,,,
09/16-09/22,,IT部,金尚活动支持,75.0,,金尚支持工作,32.0,,,,
09/16-09/22,,景观部,周六活动会议,1.0,,金尚支持工作,400.0,,,,
09/16-09/22,,设计1部,,15.0,,金尚支持工作,113.33333333333331,,,,
09/23-09/29,,IT部,金尚活动支持,24.0,,金尚支持工作,100.0,,,,
09/23-09/29,,内审部,红圈审批69个，协助完成金尚采购合同流程及费用申请8个,7.0,,金尚支持工作,100.0,,,,
09/23-09/29,,设计1部,,45.0,,金尚支持工作,37.77777777777778,,,,
07/29-08/04,,采购部,施工现场配合-材料对接,10.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,120.0,31552050.36,31045413.66,506636.7,成功签约
07/29-08/04,,设计1部,"施工配合,甲方汇报会,方案沟通,现场勘查",71.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,49.29577464788733,31552050.36,31045413.66,506636.7,成功签约
07/29-08/04,,预算部,在施项目（时间11小时）,11.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,54.54545454545454,31552050.36,31045413.66,506636.7,成功签约
08/05-08/11,,IT部,沟通4层5层需求，内部交底，绘制弱电图纸,9.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,55.55555555555556,31552050.36,31045413.66,506636.7,成功签约
08/05-08/11,,采购部,"施工现场配合-材料对接,供货完成",29.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,41.37931034482759,31552050.36,31045413.66,506636.7,成功签约
08/05-08/11,,机电部,消防报审现场配合，调整图纸,16.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,90.625,31552050.36,31045413.66,506636.7,成功签约
08/05-08/11,,设计1部,"平面方案,施工配合",70.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,50.0,31552050.36,31045413.66,506636.7,成功签约
08/05-08/11,,深化部,参加消防验收,6.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,100.0,31552050.36,31045413.66,506636.7,成功签约
08/05-08/11,,预算部,在施项目（18h）,18.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,33.33333333333333,31552050.36,31045413.66,506636.7,成功签约
08/05-08/11,,预算部,在施项目(6h),6.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,100.0,31552050.36,31045413.66,506636.7,成功签约
08/12-08/18,,IT部,4层5层弱电图绘制，参加能源计量系统验收。,20.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,25.0,31552050.36,31045413.66,506636.7,成功签约
08/12-08/18,,采购部,"施工现场配合-材料对接,供货完成",17.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,70.58823529411765,31552050.36,31045413.66,506636.7,成功签约
08/12-08/18,,机电部,4、5层施工图纸,13.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,111.53846153846156,31552050.36,31045413.66,506636.7,成功签约
08/12-08/18,,景观部,"屋顶花园植物种植沟通,屋顶花园新植物方案",4.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,62.5,31552050.36,31045413.66,506636.7,成功签约
08/12-08/18,,设计1部,"效果方案,施工配合",86.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,40.69767441860465,31552050.36,31045413.66,506636.7,成功签约
08/12-08/18,,预算部,在施项目（36h）,36.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,16.666666666666664,31552050.36,31045413.66,506636.7,成功签约
08/19-08/25,,IT部,华樾项目临时办公室电视故障，远程排查处理。,1.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,500.0,31552050.36,31045413.66,506636.7,成功签约
08/19-08/25,,IT部,4层5层增项图纸绘制,5.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,100.0,31552050.36,31045413.66,506636.7,成功签约
08/19-08/25,,采购部,"施工现场配合-材料对接,供货完成",7.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,171.42857142857142,31552050.36,31045413.66,506636.7,成功签约
08/19-08/25,,机电部,4、5层施工图纸,30.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,48.333333333333336,31552050.36,31045413.66,506636.7,成功签约
08/19-08/25,,设计1部,"效果方案,施工配合",20.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,175.0,31552050.36,31045413.66,506636.7,成功签约
08/19-08/25,,预算部,在施项目（1h）,1.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,600.0,31552050.36,31045413.66,506636.7,成功签约
08/19-08/25,,预算部,在施项目（4h）,4.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,150.0,31552050.36,31045413.66,506636.7,成功签约
08/19-08/25,,预算部,在施项目（4h）,4.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,150.0,31552050.36,31045413.66,506636.7,成功签约
08/19-08/25,,预算部,在施项目（8h）,8.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,75.0,31552050.36,31045413.66,506636.7,成功签约
08/19-08/25,,预算部,在施项目（32h）,32.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,18.75,31552050.36,31045413.66,506636.7,成功签约
08/26-09/01,,IT部,回复王福金关于四层五层图纸疑问,1.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,500.0,31552050.36,31045413.66,506636.7,成功签约
08/26-09/01,,采购部,"施工现场配合-材料对接,供货完成",8.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,150.0,31552050.36,31045413.66,506636.7,成功签约
08/26-09/01,,机电部,根据建委验收意见调整图纸,4.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,362.5,31552050.36,31045413.66,506636.7,成功签约
08/26-09/01,,景观部,户外车挡样式确认,1.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,250.0,31552050.36,31045413.66,506636.7,成功签约
08/26-09/01,,设计1部,"平面方案,扩初设计交底,施工配合",31.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,112.90322580645164,31552050.36,31045413.66,506636.7,成功签约
08/26-09/01,,深化部,配合验收报审图纸调整,5.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,120.0,31552050.36,31045413.66,506636.7,成功签约
08/26-09/01,,预算部,在施项目（8）,8.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,75.0,31552050.36,31045413.66,506636.7,成功签约
08/26-09/01,,预算部,在施项目（1h）,1.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,600.0,31552050.36,31045413.66,506636.7,成功签约
09/02-09/08,3. 施工阶段,IT部,5层方案调整，调整弱电施工图,15.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,33.33333333333333,31552050.36,31045413.66,506636.7,成功签约
09/02-09/08,,采购部,"材料下单,施工现场配合-材料对接",12.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,100.0,31552050.36,31045413.66,506636.7,成功签约
09/02-09/08,2. 设计阶段,机电部,5层水暖电施工图纸,51.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,28.431372549019606,31552050.36,31045413.66,506636.7,成功签约
09/02-09/08,3. 施工阶段,设计1部,"平面方案,效果方案,扩初设计交底,施工配合",25.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,140.0,31552050.36,31045413.66,506636.7,成功签约
09/02-09/08,,深化部,5层施工图纸绘制,65.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,9.230769230769232,31552050.36,31045413.66,506636.7,成功签约
09/02-09/08,3. 施工阶段,预算部,在施项目（8h）,8.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,75.0,31552050.36,31045413.66,506636.7,成功签约
09/02-09/08,3. 施工阶段,预算部,在施项目（4h） 1.核对图纸及现场确认现场情况,4.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,150.0,31552050.36,31045413.66,506636.7,成功签约
09/02-09/08,3. 施工阶段,预算部,在施项目（4h） 1. 华樾中心B座-BJ-朝阳区创远路28号院1号楼项目，整理成本利润率反馈给到思迪,4.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,150.0,31552050.36,31045413.66,506636.7,成功签约
09/09-09/15,3. 施工阶段,IT部,4层5层根据装饰调整，调整弱电施工图,3.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,166.66666666666669,31552050.36,31045413.66,506636.7,成功签约
09/09-09/15,3. 施工阶段,采购部,"材料下单,施工现场配合-材料对接",16.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,75.0,31552050.36,31045413.66,506636.7,成功签约
09/09-09/15,3. 施工阶段,设计1部,"施工配合,需求对接,扩初设计",62.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,56.451612903225815,31552050.36,31045413.66,506636.7,成功签约
09/09-09/15,3. 施工阶段,预算部,施工变更更报价 内容1.装饰工程算量（算量次数两次）2.弱电工程算量 3.编制清单 4.清单组价,24.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,25.0,31552050.36,31045413.66,506636.7,成功签约
09/09-09/15,3. 施工阶段,预算部,在施项目,4.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,150.0,31552050.36,31045413.66,506636.7,成功签约
09/09-09/15,3. 施工阶段,预算部,5F机电工程算量,4.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,150.0,31552050.36,31045413.66,506636.7,成功签约
09/16-09/22,3. 施工阶段,采购部,"材料下单,施工现场配合-材料对接",5.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,240.0,31552050.36,31045413.66,506636.7,成功签约
09/16-09/22,3. 施工阶段,机电部,水暖电根据库房调整，更新机电图纸,11.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,131.8181818181818,31552050.36,31045413.66,506636.7,成功签约
09/16-09/22,3. 施工阶段,内审部,5层木作增加内容审核,3.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,100.0,31552050.36,31045413.66,506636.7,成功签约
09/16-09/22,3. 施工阶段,设计1部,"施工配合,现场勘查",33.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,106.06060606060606,31552050.36,31045413.66,506636.7,成功签约
09/16-09/22,3. 施工阶段,预算部,5层施工变更更报价 内容1.装饰工程算量（根据最新图纸变更重新算量）2.弱电工程算量（根据最新图纸变更重新算量） 3.编制清单 4.清单组价,12.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,50.0,31552050.36,31045413.66,506636.7,成功签约
09/16-09/22,3. 施工阶段,预算部,在施项目,2.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,300.0,31552050.36,31045413.66,506636.7,成功签约
09/16-09/22,3. 施工阶段,预算部,弱电算量,5.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,120.0,31552050.36,31045413.66,506636.7,成功签约
09/23-09/29,3. 施工阶段,采购部,"材料下单,施工现场配合-材料对接",17.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,70.58823529411765,31552050.36,31045413.66,506636.7,成功签约
09/23-09/29,3. 施工阶段,设计1部,"施工配合,方案沟通",35.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,100.0,31552050.36,31045413.66,506636.7,成功签约
09/23-09/29,3. 施工阶段,预算部,5F强电算量,12.0,GS230045-BJ07,北京BJ华樾中心B座朝阳区创远路28号院1号楼项目,50.0,31552050.36,31045413.66,506636.7,成功签约
